,Date,Low,High,Close,Open
4086,2016-04-01,501.25,515.0,504.55,505.15
4085,2016-03-31,498.15,511.4,507.05,506.0
4084,2016-03-30,502.6,513.5,503.45,504.5
4083,2016-03-29,496.85,506.5,501.35,501.0
4082,2016-03-28,494.1,512.2,496.0,510.0
4081,2016-03-23,502.35,515.0,507.85,504.0
4080,2016-03-22,493.0,506.5,503.85,498.0
4079,2016-03-21,488.15,500.9,498.85,490.0
4078,2016-03-18,480.75,489.85,487.8,483.25
4077,2016-03-17,481.55,495.05,486.7,492.0
4076,2016-03-16,479.75,491.25,489.75,490.2
4075,2016-03-15,486.6,498.25,490.2,496.7
4074,2016-03-14,494.95,502.45,497.95,494.95
4073,2016-03-11,481.0,494.5,491.25,485.0
4072,2016-03-10,481.65,494.4,484.4,494.4
4071,2016-03-09,476.25,491.6,489.5,478.0
4070,2016-03-08,478.35,490.9,482.95,490.9
4069,2016-03-04,487.85,504.55,490.85,495.0
4068,2016-03-03,473.1,496.4,492.65,473.1
4067,2016-03-02,469.75,482.05,472.8,470.0
4066,2016-03-01,459.0,468.1,464.0,459.0
4065,2016-02-29,454.3,467.65,457.3,460.1
4064,2016-02-26,460.0,471.1,462.25,469.8
4063,2016-02-25,454.5,471.45,463.7,464.0
4062,2016-02-24,460.1,471.0,463.9,468.9
4061,2016-02-23,468.7,492.4,473.95,490.25
4060,2016-02-22,485.75,500.0,488.6,490.0
4059,2016-02-19,472.1,487.85,485.7,474.95
4058,2016-02-18,469.2,478.75,472.55,471.0
4057,2016-02-17,454.85,473.0,465.9,473.0
4056,2016-02-16,462.25,496.7,468.15,482.8
4055,2016-02-15,467.25,486.0,480.8,469.2
4054,2016-02-12,452.95,482.1,461.35,480.9
4053,2016-02-11,464.2,501.0,481.55,488.6
4052,2016-02-10,456.4,496.0,488.6,479.0
4051,2016-02-09,473.0,484.0,481.6,477.0
4050,2016-02-08,480.0,495.35,487.7,480.0
4049,2016-02-05,461.1,490.0,481.25,470.0
4048,2016-02-04,456.95,469.95,463.95,459.75
4047,2016-02-03,447.6,460.55,452.75,455.0
4046,2016-02-02,453.0,470.2,454.2,468.8
4045,2016-02-01,465.0,481.2,468.8,480.0
4044,2016-01-29,470.7,483.0,476.15,478.05
4043,2016-01-28,474.0,486.5,479.05,480.0
4042,2016-01-27,469.05,488.4,480.55,478.85
4041,2016-01-25,471.8,506.7,477.8,472.0
4040,2016-01-22,450.0,477.0,473.1,450.0
4039,2016-01-21,438.05,460.0,447.1,452.0
